EmployeeID,BaseSalary,Bonus,VariablePay
E0008306,3645852,95255,20769
E0008307,1199201,638266,242866
E0008308,2641508,451366,208316
E0008309,2825460,154998,361934
E0008310,3715810,685895,194596
E0008311,3112096,349855,325304
E0008312,1267089,732815,252003
E0008313,4523858,684409,359896
E0008314,1743753,746882,393263
E0008315,3320083,283977,268103
E0008316,869591,245749,283446
E0008317,4779914,579729,320645
E0008318,4560282,140891,428127
E0008319,1580060,556682,114647
E0008320,923874,132303,105696
E0008321,3188014,635397,268941
E0008322,4370775,12316,492365
E0008323,2900474,72225,468059
E0008324,2404924,213588,415552
E0008325,2253776,216917,161228
E0008326,3925304,702362,40586
E0008327,1339108,114953,196358
E0008328,603929,325355,248355
E0008329,4925349,50644,132052
E0008330,3259619,545871,438629
E0008331,4521551,13391,363890
E0008332,1607855,291035,102873
E0008333,4657263,397099,44291
E0008334,4090975,521602,6293
E0008335,4168067,358615,429636
E0008336,4631940,103533,13476
E0008337,1809379,787135,433987
E0008338,1845770,33549,271161
E0008339,2190597,323079,499053
E0008340,1262280,218948,456506
E0008341,4691580,285629,22742
E0008342,3192091,309082,217495
E0008343,4380935,176762,247498
E0008344,1729159,272158,170605
E0008345,1513544,589491,472568
E0008346,966335,478872,47404
E0008347,3878567,684504,432852
E0008348,344042,99652,126762
E0008349,596116,369826,111191
E0008350,3531405,162805,434566
E0008351,467167,575669,407342
E0008352,1502682,618155,238415
E0008353,2656449,622644,461742
E0008354,3629451,752814,69914
E0008355,2752892,715612,164602
E0008356,4039257,621661,308110
E0008357,2441556,158952,80753
E0008358,2046248,170511,320488
E0008359,1207035,269360,82148
E0008360,4852118,273294,15988
E0008361,2430037,162998,81276
E0008362,2820221,416796,178215
E0008363,4436033,630137,108161
E0008364,3448605,319839,289555
E0008365,1334698,143845,499942
E0008366,1176145,774584,461347
E0008367,2305356,748832,414982
E0008368,1429916,50347,171893
E0008369,3431301,342933,246028
E0008370,597420,770961,165443
E0008371,4179726,755809,16537
E0008372,1153954,253165,495471
E0008373,3895530,124878,221119
E0008374,622656,226755,288789
E0008375,3346890,59119,153036
E0008376,3288701,98874,56842
E0008377,347033,630776,458326
E0008378,3284284,259385,137862
E0008379,2673663,393308,451832
E0008380,2153085,554812,306388
E0008381,1466069,216558,405339
E0008382,4196030,437249,149094
E0008383,4587387,630214,366623
E0008384,4035339,405643,319668
E0008385,1106570,420791,10524
E0008386,1083564,623486,314145
E0008387,1597091,437274,116437
E0008388,1585293,273934,491907
E0008389,4933475,460468,418935
E0008390,3538662,466158,313475
E0008391,993757,222436,407650
E0008392,2524111,507475,243920
E0008393,4790793,16074,160301
E0008394,3993893,418316,316850
E0008395,3058739,317452,499757
E0008396,4898147,132660,65368
E0008397,4506326,772532,134328
E0008398,4255752,129211,136369
E0008399,2337018,543353,360172
E0008400,3497748,526261,104630
E0008401,2197189,601905,284753
E0008402,1246063,49311,396559
E0008403,4174812,714931,296431
E0008404,2097083,662210,5190
E0008405,1398670,58585,369197
E0008406,3828199,181091,426384
E0008407,4180304,293961,315247
E0008408,2736831,541473,485146
E0008409,3850889,688447,243463
E0008410,4154212,279155,223575
E0008411,1744064,508854,324239
E0008412,3311972,110964,246882
E0008413,1511820,468439,158558
E0008414,4801496,654237,398859
E0008415,1895620,777447,402752
E0008416,3826887,321983,179283
E0008417,3299782,663335,467152
E0008418,361621,670568,230190
E0008419,2675355,707909,63980
E0008420,2661879,334951,232243
E0008421,1892052,223011,152521
E0008422,4370420,483903,267734
E0008423,968202,750935,404367
E0008424,616988,19531,359583
E0008425,4048655,205615,220459
E0008426,4819921,434753,55426
E0008427,1106857,155828,446534
E0008428,1910605,45922,313615
E0008429,930849,636251,216988
E0008430,4853227,442806,414947
E0008431,2841295,266428,169427
E0008432,1228480,217571,184453
E0008433,2061709,608833,130770
E0008434,562113,341504,155767
E0008435,630431,632772,86517
E0008436,4811396,397957,179872
E0008437,3879934,750756,480262
E0008438,3665979,480096,320085
E0008439,1133616,302894,217899
E0008440,4330905,340716,373079
E0008441,2263793,709327,302009
E0008442,3679665,710441,161424
E0008443,3449305,167531,120839
E0008444,3075889,575457,191594
E0008445,3273752,169141,479444
E0008446,4095628,772192,107147
E0008447,3147480,206975,413350
E0008448,448210,294861,222101
E0008449,762599,695083,103573
E0008450,1922726,722985,137460
E0008451,1939387,65316,415887
E0008452,4452033,693667,312059
E0008453,3908154,513096,156131
E0008454,3333456,271261,406373
E0008455,3021481,488174,266853
E0008456,314174,101377,414176
E0008457,3674635,463934,466626
E0008458,1191346,251517,294290
E0008459,1248724,547855,18441
E0008460,2823345,118348,388599
E0008461,2687200,282503,233943
E0008462,1845601,791083,117936
E0008463,1164908,792013,66142
E0008464,1659844,63178,62229
E0008465,1443412,658129,331788
E0008466,2207352,266617,159225
E0008467,4967409,19918,341181
E0008468,1476113,385274,327206
E0008469,1640246,396591,15164
E0008470,4348587,585961,56262
E0008471,2241351,19118,308975
E0008472,4521942,661115,467731
E0008473,2735939,772010,99551
E0008474,3110114,172998,205085
E0008475,2935607,258995,115079
E0008476,2066028,220795,388435
E0008477,547624,793046,488428
E0008478,2849337,125356,164601
E0008479,4266419,661579,392252
E0008480,1139464,446022,179440
E0008481,3218373,173179,136095
E0008482,1277882,120652,348805
E0008483,3629508,517025,462143
E0008484,3634770,553372,389150
E0008485,454639,617301,347637
E0008486,2517727,702084,311777
E0008487,2983989,240041,335711
E0008488,4348990,605548,209192
E0008489,620018,286188,44241
E0008490,3828703,727623,347579
E0008491,513440,108814,442471
E0008492,4962071,225123,136945
E0008493,2100299,491496,369494
E0008494,3059141,287481,363939
E0008495,4568218,252098,399202
E0008496,786921,118538,171137
E0008497,2759060,410242,309872
E0008498,905279,750227,12521
E0008499,352431,247110,81491
E0008500,3774856,35907,140602
E0008501,3729702,731225,70727
E0008502,3130006,236378,81788
E0008503,2407467,66468,249598
E0008504,2075109,558141,15174
E0008505,1980283,99334,318184
E0008506,1311102,54949,220330
E0008507,2334157,760122,53643
E0008508,3722703,205553,495332
E0008509,380599,131481,169591
E0008510,1711950,539193,156697
E0008511,2176830,44333,350714
E0008512,1343757,710696,349593
E0008513,4921832,696451,42525
E0008514,4769234,100869,367073
E0008515,2317068,737907,49575
E0008516,801966,745804,281052
E0008517,1439620,766020,126416
E0008518,3101530,75244,105290
E0008519,2070396,216229,223361
E0008520,4533807,234892,110230
E0008521,2798529,272039,263480
E0008522,2364208,306814,9200
E0008523,507944,97643,129517
E0008524,2076754,446924,474498
E0008525,3499516,361902,123931
E0008526,2944294,508537,39617
E0008527,2549516,58440,275419
E0008528,740865,659691,470136
E0008529,1109471,769487,311983
E0008530,4179618,51496,396055
E0008531,1330844,531252,90288
E0008532,1788727,666496,495980
E0008533,3158015,521194,92743
E0008534,2697063,515744,86758
E0008535,624051,709642,446164
E0008536,1944286,176184,444327
E0008537,4930709,312671,343493
E0008538,3139367,243504,222763
E0008539,1575488,80951,369904
E0008540,2121490,292839,263482
E0008541,3791075,339074,484452
E0008542,3614806,285214,122051
E0008543,1490210,661034,109168
E0008544,3848627,291348,478011
E0008545,4419012,665578,122472
E0008546,1748406,261050,133992
E0008547,4727868,350646,408020
E0008548,3870004,655741,255807
E0008549,664399,441940,315627
E0008550,2856939,600262,257514
E0008551,2935091,785704,263621
E0008552,1198815,40749,280180
E0008553,3431587,623345,178532
E0008554,3881984,369857,467380
E0008555,2626637,370397,314998
E0008556,488043,99293,46517
E0008557,3386074,364449,415876
E0008558,3206237,575436,204648
E0008559,4179607,376355,153114
E0008560,4572373,375457,204794
E0008561,2914890,89638,105575
E0008562,3228496,789399,318456
E0008563,3088599,343481,291435
E0008564,3768014,181512,433567
E0008565,3308699,373524,208866
E0008566,1961118,707274,338835
E0008567,4995117,473802,194642
E0008568,2197322,704878,112299
E0008569,4745061,724815,304167
E0008570,3840161,494952,373937
E0008571,2179667,318736,307261
E0008572,808789,647301,443186
E0008573,314741,399032,395633
E0008574,826309,249003,90678
E0008575,3775122,182549,350876
E0008576,468875,12396,185492
E0008577,704230,616042,230629
E0008578,4134946,552038,456142
E0008579,4510087,373205,182395
E0008580,761248,481678,382664
E0008581,1134787,160907,428179
E0008582,485583,105047,8307
E0008583,905397,267508,298105
E0008584,1282205,242730,384534
E0008585,3272298,526220,199568
E0008586,1323756,91163,464150
E0008587,774570,751676,154024
E0008588,1069585,551261,40819
E0008589,2426398,119597,415397
E0008590,4655139,122496,212945
E0008591,837400,625324,171173
E0008592,2780340,47186,190586
E0008593,385680,673578,205429
E0008594,2012957,529520,29639
E0008595,1549640,282942,173336
E0008596,1572793,777252,294665
E0008597,306808,659997,85863
E0008598,4513295,686464,316442
E0008599,644732,528200,213197
E0008600,2079295,594466,310996
E0008601,3639791,337889,379304
E0008602,3115132,577152,373965
E0008603,3489835,168064,392161
E0008604,817630,573572,39153
E0008605,1922304,243333,369888
E0008606,1576263,210855,81230
E0008607,3336633,747458,7058
E0008608,300614,761826,328723
E0008609,4276969,359214,339313
E0008610,4825279,127568,429156
E0008611,1352978,97904,464753
E0008612,4580658,546436,171270
E0008613,4869740,743832,120767
E0008614,1301163,731493,396236
E0008615,2540088,129595,378406
E0008616,2880601,454835,201686
E0008617,1089271,400112,177201
E0008618,2156345,515855,148445
E0008619,1552209,182392,346922
E0008620,4740615,588292,96580
E0008621,598858,522728,349525
E0008622,3073620,216143,93208
E0008623,3426573,634590,125707
E0008624,4542046,714995,35132
E0008625,4180591,679138,257834
E0008626,2132693,131112,20661
E0008627,670696,517922,477335
E0008628,1382175,757174,451755
E0008629,576110,214361,384232
E0008630,1312430,327824,445414
E0008631,4009441,702654,436881
E0008632,4171391,541594,133075
E0008633,2774923,356947,466759
E0008634,4747599,186432,327747
E0008635,4977233,541253,442464
E0008636,1806236,144772,192301
E0008637,612203,329454,234307
E0008638,1700051,43223,136940
E0008639,1618602,134284,260377
E0008640,2740552,70977,101925
E0008641,4239915,403445,89432
E0008642,2436693,574455,400081
E0008643,4392065,398301,324498
E0008644,1981474,552272,213117
E0008645,3144531,107552,171815
E0008646,1473705,645318,459245
E0008647,1764728,285235,444794
E0008648,1833505,366000,202815
E0008649,1732129,731664,14663
E0008650,2741953,355391,8927
E0008651,3564767,11757,482988
E0008652,3955382,22667,142974
E0008653,1167416,628571,485643
E0008654,3402570,499488,265506
E0008655,4108774,175052,69091
E0008656,460771,768776,237130
E0008657,863234,434301,410332
E0008658,2720413,536498,468078
E0008659,1447040,513149,167607
E0008660,4304767,152722,65607
E0008661,1439740,371115,26632
E0008662,4295919,786276,482721
E0008663,3134107,422077,179952
E0008664,1917755,113892,475263
E0008665,1421594,544047,384551
E0008666,1813094,167506,199141
E0008667,2153443,714872,229606
E0008668,962275,650785,49543
E0008669,382570,62210,228660
E0008670,4253939,39912,257453
E0008671,3060037,137471,179759
E0008672,4418104,648878,359178
E0008673,2225099,219620,121118
E0008674,3777381,488312,363210
E0008675,4700970,150119,385936
E0008676,3618223,535801,210578
E0008677,3052956,390407,279231
E0008678,2900678,377422,485231
E0008679,4229829,314114,495952
E0008680,4196738,153455,43717
E0008681,2406879,119875,15000
E0008682,398159,565697,350984
E0008683,1259160,38179,111960
E0008684,1525506,727841,384979
E0008685,3746555,389274,371512
E0008686,1948588,525951,169860
E0008687,1147794,228953,323687
E0008688,2127149,439077,10651
E0008689,3066597,596583,459326
E0008690,1961931,60194,175033
E0008691,2712374,59631,187618
E0008692,4839050,545635,181004
E0008693,4208433,710153,466448
E0008694,964305,437476,420093
E0008695,684782,92888,255378
E0008696,3302209,718709,380584
E0008697,3959852,146878,380040
E0008698,2704117,640996,423233
E0008699,702771,62343,164097
E0008700,1538763,13532,83129
E0008701,4697733,232800,130360
E0008702,1060380,460177,135399
E0008703,1271372,147091,227000
E0008704,2288855,401536,231682
E0008705,4357980,369348,201072
E0008706,3957156,290885,171876
E0008707,1759230,215539,5244
E0008708,1248343,202309,62633
E0008709,4018962,504906,461884
E0008710,2353391,724801,46174
E0008711,2218919,473182,323231
E0008712,333083,157395,446407
E0008713,439568,113667,246169
E0008714,4107581,364267,288532
E0008715,1953287,661237,8975
E0008716,1011866,127822,396563
E0008717,1552707,337683,214583
E0008718,537167,351488,15736
E0008719,4133681,221545,159407
E0008720,4157161,608216,428548
E0008721,3191535,96962,93810
E0008722,4105396,339465,407792
E0008723,4105493,535812,141639
E0008724,2502043,246810,364745
E0008725,3058227,673583,452744
E0008726,3189523,529567,195867
E0008727,1681455,581704,418610
E0008728,4783951,504574,106200
E0008729,4896455,163590,478166
E0008730,1914672,544360,171099
E0008731,4402384,85094,308089
E0008732,560588,391846,452197
E0008733,4280524,369871,390802
E0008734,755801,528461,217342
E0008735,4384424,426833,264880
E0008736,3714528,503095,421530
E0008737,501279,364170,470769
E0008738,2384737,768305,20958
E0008739,2480955,611141,296081
E0008740,4178669,547405,219032
E0008741,4668031,286559,218047
E0008742,3172235,586553,417861
E0008743,4296824,797503,202337
E0008744,4643080,431335,61292
E0008745,4159104,94824,64302
E0008746,2568998,242364,402560
E0008747,4726213,533540,155824
E0008748,4482667,478029,181433
E0008749,4586075,119497,138960
E0008750,1475703,196934,471009
E0008751,956770,270350,469781
E0008752,787458,53853,389602
E0008753,2939985,79224,150169
E0008754,4160427,481029,102265
E0008755,1170522,395909,429632
E0008756,1515558,96428,492883
E0008757,503017,427561,77300
E0008758,3711278,98108,367883
E0008759,627901,185053,167961
E0008760,2790042,723467,344765
E0008761,3302470,752890,286362
E0008762,4220809,233835,228531
E0008763,2131951,143704,350705
E0008764,754487,119148,262473
E0008765,3475654,769501,260629
E0008766,4795572,670911,386288
E0008767,3985077,315084,57786
E0008768,1035828,391059,447311
E0008769,4977641,358179,178707
E0008770,3501586,324334,133074
E0008771,854591,162755,232755
E0008772,1297009,436176,39153
E0008773,3136743,270710,173850
E0008774,847238,755378,458573
E0008775,4778031,66451,373658
E0008776,1008403,241720,292995
E0008777,2735742,284061,282114
E0008778,2691544,186058,385107
E0008779,1172071,382214,140650
E0008780,4511551,207480,162037
E0008781,958670,716099,437328
E0008782,1207670,356312,259765
E0008783,4475468,218610,156888
E0008784,1388886,640474,70649
E0008785,4731155,524856,412078
E0008786,1233106,252690,491697
E0008787,2537666,313984,335231
E0008788,2637543,17545,27683
E0008789,2613422,490216,453250
E0008790,1826880,298133,184233
E0008791,3729790,418535,44250
E0008792,2416887,234885,88521
E0008793,2182946,157207,135382
E0008794,4230394,151454,194343
E0008795,2835810,352641,412990
E0008796,2911605,280532,125708
E0008797,3666891,606366,143621
E0008798,1822076,694430,327902
E0008799,4892368,88371,36807
E0008800,1093135,761017,20179
E0008801,1427840,176316,302022
E0008802,3300165,331263,113602
E0008803,1090246,134609,286840
E0008804,3977398,701623,35386
E0008805,2483846,754805,358267
E0008806,3879637,481970,29487
E0008807,4270310,696524,484395
E0008808,3327474,228695,306029
E0008809,1242472,632197,444945
E0008810,4299530,662991,9156
E0008811,1312142,542688,275447
E0008812,1398994,149450,152046
E0008813,3280603,49413,160368
E0008814,1379247,480183,94658
E0008815,4610395,601497,319666
E0008816,2539793,126177,363630
E0008817,578746,189067,268529
E0008818,4783883,539349,186000
E0008819,3881547,503364,461167
E0008820,3192043,114666,355615
E0008821,3326781,579664,233047
E0008822,3991498,384492,254008
E0008823,1821592,138863,436843
E0008824,3132668,134014,227146
E0008825,4012802,357580,11238
E0008826,3264134,791628,53301
E0008827,2247897,146125,386561
E0008828,2421786,327537,393967
E0008829,4769707,171737,480957
E0008830,390434,414736,201249
E0008831,2730036,250275,417020
E0008832,3811698,542351,367688
E0008833,463089,149121,391403
E0008834,2648377,185512,117961
E0008835,4678161,420878,138829
E0008836,3513465,308576,371400
E0008837,1245025,651755,200924
E0008838,4968181,18553,252424
